country,name,full_name,symbol,currency,class,market
china,FTSE China Alternative Energy Price EUR,FTSE China Alternative Energy Price EUR,FTWICHN0580E,EUR,other_indices,global_indices
china,FTSE China Alternative Energy Price GBP,FTSE China Alternative Energy Price GBP,FTWICHN0580S,GBP,other_indices,global_indices
china,FTSE China Alternative Energy Price JPY,FTSE China Alternative Energy Price JPY,FTWICHN0580Y,JPY,other_indices,global_indices
china,FTSE RAFI Hong Kong/China 80 - QSR GBP TR,FTSE RAFI Hong Kong/China 80 - QSR GBP TR,TFTFRHKC80QS,GBP,other_indices,global_indices
china,FTSE RAFI Hong Kong/China 80 - QSR AUD TR,FTSE RAFI Hong Kong/China 80 - QSR AUD TR,TFTFRHKC80QA,AUD,other_indices,global_indices
china,FTSE RAFI Hong Kong/China 80 - QSR CAD TR,FTSE RAFI Hong Kong/China 80 - QSR CAD TR,TFTFRHKC80QCAD,CAD,other_indices,global_indices
china,FTSE RAFI Hong Kong/China 80 - QSR CHF PR,FTSE RAFI Hong Kong/China 80 - QSR CHF PR,FTFRHKC80QSF,CHF,other_indices,global_indices
china,FTSE RAFI Hong Kong/China 80 - QSR JPY TR,FTSE RAFI Hong Kong/China 80 - QSR JPY TR,TFTFRHKC80QY,JPY,other_indices,global_indices
china,FTSE RAFI Hong Kong/China 80 - QSR EUR TR,FTSE RAFI Hong Kong/China 80 - QSR EUR TR,TFTFRHKC80QE,EUR,other_indices,global_indices
china,FTSE RAFI Hong Kong/China 80 - QSR USD TR,FTSE RAFI Hong Kong/China 80 - QSR USD TR,TFTFRHKC80QU,USD,other_indices,global_indices
china,FTSE RAFI Hong Kong/China 80 - QSR CAD PR,FTSE RAFI Hong Kong/China 80 - QSR CAD PR,FTFRHKC80QCAD,CAD,other_indices,global_indices
china,FTSE RAFI Hong Kong/China 80 - QSR CHF TR,FTSE RAFI Hong Kong/China 80 - QSR CHF TR,TFTFRHKC80QSF,CHF,other_indices,global_indices
china,FTSE China 50 NET,FTSE China 50 NET,FTGPDEU003U,USD,other_indices,global_indices
china,FTSE Global All Cap ex Canada China A Inclusion Ne,FTSE Global All Cap ex Canada China A Inclusion Net Tax CAD TR,TFTFQACXCNC,CAD,other_indices,global_indices
china,FTSE RAFI Hong Kong/China 80 - QSR USD PR,FTSE RAFI Hong Kong/China 80 - QSR USD PR,FTFRHKC80QU,USD,other_indices,global_indices
china,FTSE RAFI Hong Kong/China 80 - QSR EUR PR,FTSE RAFI Hong Kong/China 80 - QSR EUR PR,FTFRHKC80QE,EUR,other_indices,global_indices
china,FTSE RAFI Hong Kong/China 80 - QSR AUD PR,FTSE RAFI Hong Kong/China 80 - QSR AUD PR,FTFRHKC80QA,AUD,other_indices,global_indices
china,FTSE RAFI Hong Kong/China 80 - QSR JPY PR,FTSE RAFI Hong Kong/China 80 - QSR JPY PR,FTFRHKC80QY,JPY,other_indices,global_indices
china,FTSE RAFI Hong Kong/China 80 - QSR GBP PR,FTSE RAFI Hong Kong/China 80 - QSR GBP PR,FTFRHKC80QS,GBP,other_indices,global_indices
china,FTSE China HY150 TR CNY,FTSE China HY150 TR CNY,TFTXH150C,CNY,other_indices,global_indices
china,FTSE China Travel Leisure EUR,FTSE China Travel Leisure EUR,FTWICHN5750E,EUR,other_indices,global_indices
china,FTSE China HY150 TR USD,FTSE China HY150 TR USD,TFTXH150U,USD,other_indices,global_indices
china,FTSE ChinaA HY150 CNY,FTSE ChinaA HY150 CNY,FTXH150C,CNY,other_indices,global_indices
china,FTSE Mpf China,FTSE Mpf China,FTGPMPF030H,HKD,other_indices,global_indices
china,FTSE Greater China 150,FTSE Greater China 150,FTFGCHN150,USD,other_indices,global_indices
china,FTSE EPRANAREIT Emerging Net TRIUSD,FTSE EPRANAREIT Emerging Net TRIUSD,TFTRNEICHNU,USD,other_indices,global_indices
china,FTSE EPRANAREIT Emerging Net TRIGBP,FTSE EPRANAREIT Emerging Net TRIGBP,TFTRNEICHNS,GBP,other_indices,global_indices
china,FTSE EPRANAREIT Emerging Net TRIEUR,FTSE EPRANAREIT Emerging Net TRIEUR,TFTRNEICHNE,EUR,other_indices,global_indices
china,FTSE EPRANAREIT Emerging Net TRIAUD,FTSE EPRANAREIT Emerging Net TRIAUD,TFTRNEICHNA,AUD,other_indices,global_indices
china,FTSE EPRANAREIT Emerging Net TRIJPY,FTSE EPRANAREIT Emerging Net TRIJPY,TFTRNEICHNY,JPY,other_indices,global_indices
china,FTSE EPRANAREIT Emerging CHINA EUR,FTSE EPRANAREIT Emerging CHINA EUR,FTENEICHNE,EUR,other_indices,global_indices
china,FTSE Mpf Greater China,FTSE Mpf Greater China,FTGPMPF031H,HKD,other_indices,global_indices
china,FTSE EPRANAREIT Emerging CHINA JPY,FTSE EPRANAREIT Emerging CHINA JPY,FTENEICHNY,JPY,other_indices,global_indices
china,FTSE EPRANAREIT Emerging CHINA AUD,FTSE EPRANAREIT Emerging CHINA AUD,FTENEICHNA,AUD,other_indices,global_indices
china,FTSE EPRANAREIT Emerging CHINA GBP,FTSE EPRANAREIT Emerging CHINA GBP,FTENEICHNS,GBP,other_indices,global_indices
china,FTSE China Utilities GBP,FTSE China Utilities GBP,FTWICHN7000S,GBP,other_indices,global_indices
china,FTSE China Utilities JPY,FTSE China Utilities JPY,FTWICHN7000Y,JPY,other_indices,global_indices
china,FTSE China Utilities USD,FTSE China Utilities USD,FTWICHN7000U,USD,other_indices,global_indices
china,FTSE China Utilities EUR,FTSE China Utilities EUR,FTWICHN7000E,EUR,other_indices,global_indices
china,FTSE China Travel Leisure GBP,FTSE China Travel Leisure GBP,FTWICHN5750S,GBP,other_indices,global_indices
china,FTSE China Travel Leisure JPY,FTSE China Travel Leisure JPY,FTWICHN5750Y,JPY,other_indices,global_indices
china,FTSE EPRANAREIT Emerging CHINA USD,FTSE EPRANAREIT Emerging CHINA USD,FTENEICHNU,USD,other_indices,global_indices
china,FTSE RAFI Hong Kong China HKD,FTSE RAFI Hong Kong China HKD,FTFRHKGL,HKD,other_indices,global_indices
china,FTSE RAFI Hong Kong China AUD,FTSE RAFI Hong Kong China AUD,FTFRHKGA,AUD,other_indices,global_indices
china,FTSE RAFI Hong Kong China EUR,FTSE RAFI Hong Kong China EUR,FTFRHKGE,EUR,other_indices,global_indices
china,FTSE ChinaA HY150 HKD,FTSE ChinaA HY150 HKD,FTXH150H,HKD,other_indices,global_indices
china,FTSE V SK China TR CHF,FTSE V SK China TR CHF,FTGPVP002SF,CHF,other_indices,global_indices
china,FTSE V SK China TR AUD,FTSE V SK China TR AUD,FTGPVP002A,AUD,other_indices,global_indices
china,FTSE V SK China TR JPY,FTSE V SK China TR JPY,FTGPVP002Y,JPY,other_indices,global_indices
china,FTSE V SK China TR GBP,FTSE V SK China TR GBP,FTGPVP002S,GBP,other_indices,global_indices
china,FTSE V SK China TR EUR,FTSE V SK China TR EUR,FTGPVP002E,EUR,other_indices,global_indices
china,FTSE V SK China TR USD,FTSE V SK China TR USD,FTGPVP002U,USD,other_indices,global_indices
china,FTSE V SK China TR CAD,FTSE V SK China TR CAD,FTGPVP002C,CAD,other_indices,global_indices
china,FTSE Shariah Greater China USD,FTSE Shariah Greater China USD,FTSWGCHIU,USD,other_indices,global_indices
china,FTSE Shariah Greater China JPY,FTSE Shariah Greater China JPY,FTSWGCHIY,JPY,other_indices,global_indices
china,FTSE Shariah Greater China GBP,FTSE Shariah Greater China GBP,FTSWGCHIS,GBP,other_indices,global_indices
china,FTSE Shariah Greater China EUR,FTSE Shariah Greater China EUR,FTSWGCHIE,EUR,other_indices,global_indices
china,FTSE Shariah China USD,FTSE Shariah China USD,FTSWCHNU,USD,other_indices,global_indices
china,FTSE Shariah China JPY,FTSE Shariah China JPY,FTSWCHNY,JPY,other_indices,global_indices
china,FTSE Shariah China GBP,FTSE Shariah China GBP,FTSWCHNS,GBP,other_indices,global_indices
china,FTSE Shariah China EUR,FTSE Shariah China EUR,FTSWCHNE,EUR,other_indices,global_indices
china,FTSE RAFI Hong Kong China USD,FTSE RAFI Hong Kong China USD,FTFRHKGU,USD,other_indices,global_indices
china,FTSE RAFI Hong Kong China JPY,FTSE RAFI Hong Kong China JPY,FTFRHKGY,JPY,other_indices,global_indices
china,FTSE RAFI Hong Kong China GBP,FTSE RAFI Hong Kong China GBP,FTFRHKGS,GBP,other_indices,global_indices
china,FTSE ChinaA HY150 USD,FTSE ChinaA HY150 USD,FTXH150U,USD,other_indices,global_indices
china,SME-Chinext 100 TRN,SME-Chinext 100 TRN,SME100R,CNY,other_indices,world_indices
china,FTSE China Oil Gas Producers EUR,FTSE China Oil Gas Producers EUR,FTWICHN0530E,EUR,other_indices,global_indices
china,SSE MidCap,SSE MidCap,SSEMCI,CNY,other_indices,world_indices
china,SSE Upstream Industry,SSE Upstream Industry,SSEUII,CNY,other_indices,world_indices
china,SSE Utilities EW,SSE Utilities Equal Weight,SSEUSEWI,CNY,other_indices,world_indices
china,SSE Utility Sub,SSE Utility Sub,SSEU,CNY,other_indices,world_indices
china,SSE Wealth Mid-Small,SSE Wealth Mid-Small,SSEWMSI,CNY,other_indices,world_indices
china,SSE180 Growth,SSE180 Growth,SSE180GI,CNY,other_indices,world_indices
china,SSE180 Relative Growth,SSE180 Relative Growth,SSE180RGI,CNY,other_indices,world_indices
china,SSE180 Relative Value,SSE180 Relative Value,SSE180RVI,CNY,other_indices,world_indices
china,SSE180 Value,SSE180 Value,SSE180VI,CNY,other_indices,world_indices
china,SSEF 200,SSEF 200,SSEF200,CNY,other_indices,world_indices
china,SSEF 300,SSEF 300,SSEF300,CNY,other_indices,world_indices
china,SSEF 500,SSEF 500,SSEF500,CNY,other_indices,world_indices
china,SZFI 120,SZFI 120,SZFI120,CNY,other_indices,world_indices
china,SZFI 200,SZFI 200,SZFI200,CNY,other_indices,world_indices
china,SZFI 60,SZFI 60,SZFI60,CNY,other_indices,world_indices
china,SZSE 100,SZSE 100,SZS100,CNY,other_indices,world_indices
china,SSE Telecommunication Services EW,SSE Telecommunication Services Equal Weight,SSETSSEWI,CNY,other_indices,world_indices
china,SZSE 100 Equal Weight,SZSE 100 Equal Weight,SZ100EWI,CNY,other_indices,world_indices
china,SSE Sustainable Development Industry,SSE Sustainable Development Industry,SSESDII,CNY,other_indices,world_indices
china,SSE State-owned Enterprises 100,SSE State-owned Enterprises 100,SSESOE100,CNY,other_indices,world_indices
china,SSE Midstream Industry,SSE Midstream Industry,SSEMII,CNY,other_indices,world_indices
china,SSE non-Cyclical Industry 100,SSE non-Cyclical Industry 100,SSENCI100,CNY,other_indices,world_indices
china,SSE Overseas-listing A Share,SSE Overseas-listing A Share,SSEOLAS,CNY,other_indices,world_indices
china,SSE Private-owned Enterprises 50,SSE Private-owned Enterprises 50,SSEPOES50,CNY,other_indices,world_indices
china,SSE Private-owned Enterprises Dividend,SSE Private-owned Enterprises Dividend,SSEPOEDI,CNY,other_indices,world_indices
china,SSE Property Sub,SSE Property Sub,SSEP,CNY,other_indices,world_indices
china,SSE Resource 50,SSE Resource 50,SSER50,CNY,other_indices,world_indices
china,SSE Select Consumption Industries,SSE Select Consumption Industries,SSESCII,CNY,other_indices,world_indices
china,SSE Select Consumption Industries TR,SSE Select Consumption Industries Total Return,CSIH00147,CNY,other_indices,world_indices
china,SSE Select Manufacturing Industries,SSE Select Manufacturing Industries,SSESMII,CNY,other_indices,world_indices
china,SSE Select Resources Industries,SSE Select Resources Industries,SSESRII,CNY,other_indices,world_indices
china,SSE Select Resources Industries TR,SSE Select Resources Industries Total Return,CSIH00145,CNY,other_indices,world_indices
china,SSE Shanghai Enterprises,SSE Shanghai Enterprises,SSESHE,CNY,other_indices,world_indices
china,SSE SmallCap,SSE SmallCap,SSESCI,CNY,other_indices,world_indices
china,SSE Social Responsibility,SSE Social Responsibility,SSESRI,CNY,other_indices,world_indices
china,SSE State-owned Enterprises Dividend,SSE State-owned Enterprises Dividend,SSESOEDI,CNY,other_indices,world_indices
china,SSE Mid&Small Cap,SSE Mid&Small Cap,SSEMSCI,CNY,other_indices,world_indices
china,SZSE 100 Low Volatility,SZSE 100 Low Volatility,SZS100LVI,CNY,other_indices,world_indices
china,SZSE 100 Price,SZSE 100 Price,SZS100PI,CNY,other_indices,world_indices
china,SZSE B Share,SZSE B Share,SZSB,HKD,other_indices,world_indices
china,SZSE B Share Sub,SZSE B Share Sub,SZSB1,HKD,other_indices,world_indices
china,SZSE Chinext 300,SZSE Chinext 300,SZCH300,CNY,other_indices,world_indices
china,SZSE Chinext Equal Weight,SZSE Chinext Equal Weight,SZCEWI,CNY,other_indices,world_indices
china,SZSE Chinext Prime Market,SZSE Chinext Prime Market,SZSCPMI,CNY,other_indices,world_indices
china,SZSE Chinext Strategic Emerging Industries,SZSE Chinext Strategic Emerging Industries,SZSCSEII,CNY,other_indices,world_indices
china,SZSE Component Equal Weighted,SZSE Component Equal Weighted,SZSCEWI,CNY,other_indices,world_indices
china,SZSE Corp Governance Price,SZSE Corp Governance Price,SZSCGPI,CNY,other_indices,world_indices
china,SZSE Cyclical 50,SZSE Cyclical 50,SZC50I,CNY,other_indices,world_indices
china,SZSE Dividend Price,SZSE Dividend Price,SZSDPI,CNY,other_indices,world_indices
china,SZSE GDP 100,SZSE GDP 100,SZGDP100,CNY,other_indices,world_indices
china,SZSE Growth Price,SZSE Growth Price,SZSGPI,CNY,other_indices,world_indices
china,SZSE Innovation,SZSE Innovation,SZSEIN,CNY,other_indices,world_indices
china,SZSE New,SZSE New,SZSCI,CNY,other_indices,world_indices
china,SZSE Press,SZSE Press,SZSPI1,CNY,other_indices,world_indices
china,SZSE A Share Sub,SZSE A Share Sub,SZSA1,CNY,other_indices,world_indices
china,SZSE 100 Performance Weighted,SZSE 100 Performance Weighted,SZ100PWI,CNY,other_indices,world_indices
china,SZSE A Share,SZSE A Share,SZSA,CNY,other_indices,world_indices
china,SZSE 700 Growth,SZSE 700 Growth,SZ700G,CNY,other_indices,world_indices
china,SZSE 1000,SZSE 1000,SZ1000I,CNY,other_indices,world_indices
china,SZSE 1000 Growth,SZSE 1000 Growth,SZ1000G,CNY,other_indices,world_indices
china,SZSE 1000 Value,SZSE 1000 Value,SZ1000V,CNY,other_indices,world_indices
china,SZSE 200,SZSE 200,SZ200I,CNY,other_indices,world_indices
china,SZSE 300,SZSE 300,SZ300,CNY,other_indices,world_indices
china,SZSE 300 Equal Weight,SZSE 300 Equal Weight,SZ300EWI,CNY,other_indices,world_indices
china,SZSE 300 Growth Price,SZSE 300 Growth Price,SZ300GPI,CNY,other_indices,world_indices
china,SZSE 300 High Beta,SZSE 300 High Beta,SZ300HBI,CNY,other_indices,world_indices
china,SZSE 300 Low Volatility,SZSE 300 Low Volatility,SZ300LVI,CNY,other_indices,world_indices
china,SZSE 300 Performance Weighted,SZSE 300 Performance Weighted,SZ300PWI,CNY,other_indices,world_indices
china,SZSE 300 Price,SZSE 300 Price,SZ300PI,CNY,other_indices,world_indices
china,SZSE 300 Value Price,SZSE 300 Value Price,SZ300VPI,CNY,other_indices,world_indices
china,SZSE 500 High Beta,SZSE 500 High Beta,SZ500HBI,CNY,other_indices,world_indices
china,SZSE 500 Low Volatility,SZSE 500 Low Volatility,SZ500LVI,CNY,other_indices,world_indices
china,SZSE 700,SZSE 700,SZ700I,CNY,other_indices,world_indices
china,SZSE 700 Value,SZSE 700 Value,SZ700V,CNY,other_indices,world_indices
china,SZSE Press Composite,SZSE Press Composite,SZSPI,CNY,other_indices,world_indices
china,SSE Mega-cap,SSE Mega-cap,SSEMECA,CNY,other_indices,world_indices
china,SSE Materials EW,SSE Materials Equal Weight,SSEMSEWI,CNY,other_indices,world_indices
china,SSE 380 Dividend,SSE 380 Dividend,SSE380DI,CNY,other_indices,world_indices
china,SSE 380 Dynamic,SSE 380 Dynamic,SSE380D,CNY,other_indices,world_indices
china,SSE 380 Energy,SSE 380 Energy,SSE380EI,CNY,other_indices,world_indices
china,SSE 380 EW,SSE 380 Equal Weight,SSE380EWI,CNY,other_indices,world_indices
china,SSE 380 Financials,SSE 380 Financials,SSE380FI,CNY,other_indices,world_indices
china,SSE 380 Fundamental Weighted,SSE 380 Fundamental Weighted,SSE380FWI,CNY,other_indices,world_indices
china,SSE 380 Growth,SSE 380 Growth,SSE380GI,CNY,other_indices,world_indices
china,SSE 380 Health Care,SSE 380 Health Care,SSE380HCI,CNY,other_indices,world_indices
china,SSE 380 High Beta,SSE 380 High Beta,SSE380HBI,CNY,other_indices,world_indices
china,SSE 380 Industrials,SSE 380 Industrials,SSE380II,CNY,other_indices,world_indices
china,SSE 380 Information Technology,SSE 380 Information Technology,SSE380ITI,CNY,other_indices,world_indices
china,SSE 380 Low Beta,SSE 380 Low Beta,SSE380LBI,CNY,other_indices,world_indices
china,SSE 380 Materials,SSE 380 Materials,SSE380MI,CNY,other_indices,world_indices
china,SSE 380 Relative Growth,SSE 380 Relative Growth,SSE380RGI,CNY,other_indices,world_indices
china,SSE 380 Relative Value,SSE 380 Relative Value,SSE380RVI,CNY,other_indices,world_indices
china,SSE 380 Consumer Staples,SSE 380 Consumer Staples,SSE380CSI,CNY,other_indices,world_indices
china,SSE 380 Stability,SSE 380 Stability,SSE380SI,CNY,other_indices,world_indices
china,SSE 380 Consumer Discretionary,SSE 380 Consumer Discretionary,SSE380CDI,CNY,other_indices,world_indices
china,SSE 180 Volatility Weighted,SSE 180 Volatility Weighted,SSE180VWI,CNY,other_indices,world_indices
china,SME-Chinext Growth,SME-Chinext Growth,SZSCG,CNY,other_indices,world_indices
china,SME-Chinext Tec 100 Price,SME-Chinext Tec 100 Price,SZTEC100P,CNY,other_indices,world_indices
